begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.91,13.37,0,384
0.0,900.0,main_1a,28.39,19.85,501,501
0.0,900.0,main_1b,31.11,17.99,501,0
0.0,900.0,ramp_0,17.31,7.51,0,117
