begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,26.03,24.2,0,567
0.0,900.0,main_1a,20.73,47.06,867,867
0.0,900.0,main_1b,28.26,34.25,867,0
0.0,900.0,ramp_0,6.85,48.64,0,300
