begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,29.55,23.2,0,617
0.0,900.0,main_1a,26.28,32.15,751,751
0.0,900.0,main_1b,29.31,28.61,751,0
0.0,900.0,ramp_0,16.88,8.82,0,134
