id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,2.6,47.2,44.6,1494.9,0.0
mainFlow.2,5.2,48.4,43.2,1494.9,0.0
mainFlow.3,7.8,51.6,43.8,1494.9,0.0
rampFlow.1,12.0,54.4,42.4,1146.27,0.0
mainFlow.5,13.0,64.0,51.0,1494.9,0.0
mainFlow.4,10.4,64.8,54.4,1494.9,0.0
mainFlow.6,15.6,65.2,49.6,1494.9,0.0
mainFlow.8,20.6,66.4,45.8,1494.9,0.0
rampFlow.2,24.0,67.6,43.6,1146.27,0.0
mainFlow.9,23.2,67.8,44.6,1494.9,0.0
mainFlow.10,25.8,69.0,43.2,1494.9,0.0
mainFlow.7,18.0,72.4,54.4,1494.9,0.0
mainFlow.11,28.4,74.0,45.6,1494.9,0.0
mainFlow.15,38.6,78.4,39.8,1494.9,0.0
mainFlow.12,31.0,79.6,48.6,1494.9,0.0
rampFlow.3,36.0,82.0,46.0,1146.27,0.0
mainFlow.14,36.0,84.4,48.4,1494.9,0.0
mainFlow.13,33.6,85.4,51.8,1494.9,0.0
mainFlow.16,41.2,86.8,45.6,1494.9,0.0
mainFlow.17,43.8,88.4,44.6,1494.9,0.0
mainFlow.18,46.4,92.6,46.2,1494.9,0.0
rampFlow.4,48.0,95.8,47.8,1146.27,0.0
mainFlow.21,54.0,103.2,49.2,1494.9,0.0
mainFlow.19,49.0,103.6,54.6,1494.9,0.0
mainFlow.23,59.2,104.4,45.2,1494.9,0.0
mainFlow.20,51.6,105.0,53.4,1494.9,0.0
mainFlow.24,61.8,105.6,43.8,1494.9,0.0
rampFlow.5,60.0,106.4,46.4,1146.27,0.0
mainFlow.25,64.4,106.8,42.4,1494.9,0.0
mainFlow.22,56.6,107.6,51.0,1494.9,0.0
mainFlow.27,69.6,109.2,39.6,1494.9,0.0
mainFlow.26,67.0,111.8,44.8,1494.9,0.0
rampFlow.6,72.0,115.2,43.2,1146.27,0.0
mainFlow.28,72.0,117.6,45.6,1494.9,0.0
mainFlow.30,77.2,119.2,42.0,1494.9,0.0
mainFlow.29,74.6,121.0,46.4,1494.9,0.0
mainFlow.31,79.8,121.0,41.2,1494.9,0.0
rampFlow.7,84.0,127.2,43.2,1146.27,0.0
