begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.96,6.2,0,184
0.0,900.0,main_1a,26.36,16.39,384,384
0.0,900.0,main_1b,31.6,13.57,384,0
0.0,900.0,ramp_0,15.29,14.52,0,200
