begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.52,6.29,0,184
0.0,900.0,main_1a,26.08,17.3,401,401
0.0,900.0,main_1b,31.53,14.2,401,0
0.0,900.0,ramp_0,14.82,16.26,0,217
