id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,2.2,46.8,44.6,1494.9,0.0
mainFlow.2,4.4,48.0,43.6,1494.9,0.0
mainFlow.3,6.4,50.2,43.8,1494.9,0.0
rampFlow.1,9.0,51.6,42.6,1146.27,0.0
mainFlow.5,10.6,61.6,51.0,1494.9,0.0
mainFlow.6,12.8,62.8,50.0,1494.9,0.0
mainFlow.4,8.6,63.0,54.4,1494.9,0.0
mainFlow.8,17.0,64.0,47.0,1494.9,0.0
rampFlow.2,18.0,64.4,46.4,1146.27,0.0
mainFlow.10,21.2,65.2,44.0,1494.9,0.0
mainFlow.9,19.2,66.4,47.2,1494.9,0.0
mainFlow.7,15.0,67.8,52.8,1494.9,0.0
mainFlow.11,23.4,69.4,46.0,1494.9,0.0
mainFlow.12,25.6,74.4,48.8,1494.9,0.0
mainFlow.15,31.8,75.2,43.4,1494.9,0.0
rampFlow.3,27.0,75.4,48.4,1146.27,0.0
mainFlow.13,27.6,76.6,49.0,1494.9,0.0
mainFlow.14,29.8,78.0,48.2,1494.9,0.0
mainFlow.16,34.0,78.4,44.4,1494.9,0.0
rampFlow.4,36.0,79.6,43.6,1146.27,0.0
mainFlow.17,36.2,82.4,46.2,1494.9,0.0
mainFlow.18,38.2,89.0,50.8,1494.9,0.0
rampFlow.5,45.0,90.6,45.6,1146.27,0.0
mainFlow.20,42.4,94.2,51.8,1494.9,0.0
mainFlow.21,44.6,95.4,50.8,1494.9,0.0
mainFlow.19,40.4,95.8,55.4,1494.9,0.0
mainFlow.22,46.6,96.6,50.0,1494.9,0.0
mainFlow.24,51.0,97.8,46.8,1494.9,0.0
mainFlow.23,48.8,98.2,49.4,1494.9,0.0
mainFlow.25,53.0,99.0,46.0,1494.9,0.0
rampFlow.6,54.0,99.8,45.8,1146.27,0.0
mainFlow.26,55.2,100.0,44.8,1494.9,0.0
mainFlow.27,57.2,102.6,45.4,1494.9,0.0
mainFlow.28,59.4,103.6,44.2,1494.9,0.0
rampFlow.7,63.0,104.8,41.8,1146.27,0.0
mainFlow.30,63.6,105.0,41.4,1494.9,0.0
mainFlow.29,61.6,108.2,46.6,1494.9,0.0
mainFlow.32,67.8,111.6,43.8,1494.9,0.0
