begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.13,10.96,0,317
0.0,900.0,main_1a,26.98,21.56,517,517
0.0,900.0,main_1b,31.04,18.6,517,0
0.0,900.0,ramp_0,15.39,14.43,0,200
