begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.8,7.35,0,217
0.0,900.0,main_1a,30.18,9.95,267,267
0.0,900.0,main_1b,32.42,9.2,267,0
0.0,900.0,ramp_0,17.54,3.17,0,50
