begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.76,8.48,0,250
0.0,900.0,main_1a,26.46,20.58,484,484
0.0,900.0,main_1b,31.25,17.29,484,0
0.0,900.0,ramp_0,13.93,18.65,0,234
