id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
rampFlow.1,2.6,46.8,44.2,1146.27,0.0
mainFlow.1,2.4,47.0,44.6,1494.9,0.0
mainFlow.2,4.8,48.6,43.8,1494.9,0.0
mainFlow.3,7.2,50.4,43.2,1494.9,0.0
mainFlow.5,12.0,53.4,41.4,1494.9,0.0
rampFlow.2,5.2,56.0,50.8,1146.27,0.0
rampFlow.3,7.8,57.4,49.6,1146.27,0.0
mainFlow.4,9.6,58.2,48.6,1494.9,0.0
mainFlow.6,14.4,59.4,45.0,1494.9,0.0
rampFlow.5,13.0,60.6,47.6,1146.27,0.0
rampFlow.4,10.4,61.0,50.6,1146.27,0.0
rampFlow.6,15.6,62.4,46.8,1146.27,0.0
mainFlow.7,16.8,62.4,45.6,1494.9,0.0
rampFlow.7,18.0,66.0,48.0,1146.27,0.0
rampFlow.8,20.6,68.4,47.8,1146.27,0.0
mainFlow.9,21.6,69.8,48.2,1494.9,0.0
rampFlow.9,23.2,71.0,47.8,1146.27,0.0
mainFlow.10,24.0,71.0,47.0,1494.9,0.0
mainFlow.11,26.4,72.6,46.2,1494.9,0.0
mainFlow.8,19.2,73.2,54.0,1494.9,0.0
rampFlow.10,25.8,73.8,48.0,1146.27,0.0
rampFlow.11,28.4,77.4,49.0,1146.27,0.0
mainFlow.13,31.2,80.4,49.2,1494.9,0.0
rampFlow.12,31.0,80.8,49.8,1146.27,0.0
mainFlow.14,33.6,81.6,48.0,1494.9,0.0
rampFlow.13,33.6,82.4,48.8,1146.27,0.0
mainFlow.15,36.0,84.4,48.4,1494.9,0.0
mainFlow.12,28.8,85.4,56.6,1494.9,0.0
mainFlow.16,38.4,85.8,47.4,1494.9,0.0
rampFlow.14,36.0,86.6,50.6,1146.27,0.0
mainFlow.17,40.8,86.8,46.0,1494.9,0.0
rampFlow.15,38.6,87.8,49.2,1146.27,0.0
mainFlow.18,43.2,88.2,45.0,1494.9,0.0
rampFlow.16,41.2,89.2,48.0,1146.27,0.0
mainFlow.19,45.6,89.4,43.8,1494.9,0.0
rampFlow.17,43.8,90.6,46.8,1146.27,0.0
rampFlow.18,46.4,90.6,44.2,1146.27,0.0
rampFlow.19,49.0,93.6,44.6,1146.27,0.0
