begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.81,11.07,0,317
0.0,900.0,main_1a,25.96,25.31,584,584
0.0,900.0,main_1b,30.69,21.24,584,0
0.0,900.0,ramp_0,12.0,24.7,0,267
