begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.51,18.83,0,517
0.0,900.0,main_1a,26.26,30.03,701,701
0.0,900.0,main_1b,29.95,26.14,701,0
0.0,900.0,ramp_0,15.64,13.06,0,184
