id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
rampFlow.1,2.2,46.8,44.6,1146.27,0.0
mainFlow.2,2.2,47.0,44.8,1494.9,0.0
rampFlow.2,4.4,53.4,49.0,1146.27,0.0
mainFlow.5,5.2,54.0,48.8,1494.9,0.0
rampFlow.3,6.4,55.0,48.6,1146.27,0.0
mainFlow.7,7.4,55.2,47.8,1494.9,0.0
mainFlow.9,9.4,56.4,47.0,1494.9,0.0
mainFlow.8,8.4,57.6,49.2,1494.9,0.0
mainFlow.3,3.2,58.4,55.2,1494.9,0.0
mainFlow.11,11.4,59.4,48.0,1494.9,0.0
rampFlow.4,8.6,59.6,51.0,1146.27,0.0
mainFlow.13,13.4,60.6,47.2,1494.9,0.0
mainFlow.4,4.2,60.8,56.6,1494.9,0.0
mainFlow.14,14.6,61.8,47.2,1494.9,0.0
rampFlow.5,10.6,62.0,51.4,1146.27,0.0
mainFlow.10,10.4,63.2,52.8,1494.9,0.0
mainFlow.6,6.2,63.4,57.2,1494.9,0.0
rampFlow.6,12.8,64.2,51.4,1146.27,0.0
rampFlow.7,15.0,65.4,50.4,1146.27,0.0
mainFlow.15,15.6,66.4,50.8,1494.9,0.0
mainFlow.12,12.4,67.4,55.0,1494.9,0.0
mainFlow.17,17.6,67.6,50.0,1494.9,0.0
rampFlow.8,17.0,68.8,51.8,1146.27,0.0
mainFlow.19,19.6,68.8,49.2,1494.9,0.0
rampFlow.9,19.2,70.0,50.8,1146.27,0.0
mainFlow.21,21.8,70.0,48.2,1494.9,0.0
mainFlow.23,23.8,71.2,47.4,1494.9,0.0
rampFlow.10,21.2,71.4,50.2,1146.27,0.0
mainFlow.25,25.8,72.4,46.6,1494.9,0.0
mainFlow.24,24.8,73.6,48.8,1494.9,0.0
mainFlow.16,16.6,74.2,57.6,1494.9,0.0
mainFlow.27,27.8,75.2,47.4,1494.9,0.0
rampFlow.11,23.4,75.4,52.0,1146.27,0.0
mainFlow.29,30.0,76.4,46.4,1494.9,0.0
mainFlow.18,18.6,76.8,58.2,1494.9,0.0
mainFlow.30,31.0,77.6,46.6,1494.9,0.0
rampFlow.12,25.6,78.0,52.4,1146.27,0.0
