id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
rampFlow.1,2.6,46.8,44.2,1146.27,0.0
mainFlow.2,2.4,47.0,44.6,1494.9,0.0
rampFlow.2,5.2,54.0,48.8,1146.27,0.0
mainFlow.5,6.0,54.4,48.4,1494.9,0.0
rampFlow.3,7.8,55.4,47.6,1146.27,0.0
mainFlow.7,8.2,55.6,47.4,1494.9,0.0
mainFlow.9,10.6,57.0,46.4,1494.9,0.0
mainFlow.8,9.4,58.2,48.8,1494.9,0.0
mainFlow.3,3.6,59.0,55.4,1494.9,0.0
rampFlow.4,10.4,59.2,48.8,1146.27,0.0
mainFlow.4,4.8,60.6,55.8,1494.9,0.0
mainFlow.10,11.8,60.8,49.0,1494.9,0.0
rampFlow.5,13.0,62.0,49.0,1146.27,0.0
mainFlow.6,7.0,62.4,55.4,1494.9,0.0
mainFlow.11,12.8,64.2,51.4,1494.9,0.0
rampFlow.6,15.6,64.6,49.0,1146.27,0.0
mainFlow.13,15.2,65.4,50.2,1494.9,0.0
mainFlow.15,17.6,66.6,49.0,1494.9,0.0
rampFlow.7,18.0,67.2,49.2,1146.27,0.0
mainFlow.14,16.4,67.8,51.4,1494.9,0.0
mainFlow.12,14.0,68.4,54.4,1494.9,0.0
rampFlow.8,20.6,69.2,48.6,1146.27,0.0
mainFlow.17,19.8,71.6,51.8,1494.9,0.0
mainFlow.19,22.2,72.8,50.6,1494.9,0.0
rampFlow.9,23.2,72.8,49.6,1146.27,0.0
mainFlow.21,24.4,74.0,49.6,1494.9,0.0
mainFlow.23,26.8,75.2,48.4,1494.9,0.0
mainFlow.16,18.6,75.4,56.8,1494.9,0.0
mainFlow.25,29.2,76.4,47.2,1494.9,0.0
rampFlow.10,25.8,76.6,50.8,1146.27,0.0
mainFlow.27,31.4,77.6,46.2,1494.9,0.0
mainFlow.18,21.0,77.8,56.8,1494.9,0.0
mainFlow.29,33.8,78.8,45.0,1494.9,0.0
rampFlow.11,28.4,79.0,50.6,1146.27,0.0
mainFlow.31,36.0,80.0,44.0,1494.9,0.0
mainFlow.20,23.4,80.4,57.0,1494.9,0.0
mainFlow.30,35.0,81.2,46.2,1494.9,0.0
