begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.83,13.96,0,400
0.0,900.0,main_1a,27.57,22.44,550,550
0.0,900.0,main_1b,30.88,19.89,550,0
0.0,900.0,ramp_0,16.56,10.06,0,150
