id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
rampFlow.1,3.4,46.8,43.4,1146.27,0.0
mainFlow.1,3.0,47.6,44.6,1494.9,0.0
mainFlow.2,6.0,49.8,43.8,1494.9,0.0
mainFlow.3,9.0,52.2,43.2,1494.9,0.0
mainFlow.5,15.0,56.4,41.4,1494.9,0.0
rampFlow.2,6.6,57.2,50.6,1146.27,0.0
rampFlow.3,10.0,58.8,48.8,1146.27,0.0
mainFlow.6,18.0,61.0,43.0,1494.9,0.0
rampFlow.6,19.8,62.4,42.6,1146.27,0.0
rampFlow.4,13.2,63.2,50.0,1146.27,0.0
rampFlow.5,16.4,63.4,47.0,1146.27,0.0
mainFlow.4,12.0,64.2,52.2,1494.9,0.0
mainFlow.7,21.0,66.6,45.6,1494.9,0.0
rampFlow.7,23.0,70.0,47.0,1146.27,0.0
rampFlow.8,26.2,72.8,46.6,1146.27,0.0
mainFlow.8,24.0,75.4,51.4,1494.9,0.0
mainFlow.9,27.0,76.6,49.6,1494.9,0.0
rampFlow.9,29.6,76.6,47.0,1146.27,0.0
mainFlow.10,30.0,77.8,47.8,1494.9,0.0
rampFlow.10,32.8,79.0,46.2,1146.27,0.0
mainFlow.11,33.0,79.4,46.4,1494.9,0.0
mainFlow.12,36.0,86.8,50.8,1494.9,0.0
rampFlow.11,36.2,86.8,50.6,1146.27,0.0
rampFlow.12,39.4,88.2,48.8,1146.27,0.0
rampFlow.13,42.6,88.2,45.6,1146.27,0.0
mainFlow.14,42.0,89.6,47.6,1494.9,0.0
rampFlow.14,46.0,90.8,44.8,1146.27,0.0
mainFlow.13,39.0,91.8,52.8,1494.9,0.0
mainFlow.16,48.0,92.4,44.4,1494.9,0.0
mainFlow.15,45.0,93.4,48.4,1494.9,0.0
mainFlow.17,51.0,93.4,42.4,1494.9,0.0
rampFlow.15,49.2,94.8,45.6,1146.27,0.0
rampFlow.16,52.4,97.2,44.8,1146.27,0.0
mainFlow.18,54.0,98.2,44.2,1494.9,0.0
mainFlow.19,57.0,99.4,42.4,1494.9,0.0
rampFlow.17,55.8,101.0,45.2,1146.27,0.0
rampFlow.18,59.0,102.4,43.4,1146.27,0.0
rampFlow.19,62.2,105.6,43.4,1146.27,0.0
