begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.18,16.6,0,451
0.0,900.0,main_1a,24.86,33.99,751,751
0.0,900.0,main_1b,29.64,28.29,751,0
0.0,900.0,ramp_0,7.31,45.55,0,300
