begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.79,14.57,0,417
0.0,900.0,main_1a,30.03,17.49,467,467
0.0,900.0,main_1b,31.17,16.73,467,0
0.0,900.0,ramp_0,17.78,3.12,0,50
