begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.61,8.52,0,250
0.0,900.0,main_1a,27.95,15.46,384,384
0.0,900.0,main_1b,31.6,13.57,384,0
0.0,900.0,ramp_0,16.89,8.81,0,134
