begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.91,6.21,0,184
0.0,900.0,main_1a,27.11,13.86,334,334
0.0,900.0,main_1b,31.92,11.68,334,0
0.0,900.0,ramp_0,16.61,10.03,0,150
