begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.67,14.63,0,417
0.0,900.0,main_1a,29.45,18.49,484,484
0.0,900.0,main_1b,31.13,17.36,484,0
0.0,900.0,ramp_0,17.62,4.22,0,67
