begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.49,14.71,0,417
0.0,900.0,main_1a,26.49,26.93,634,634
0.0,900.0,main_1b,30.44,23.26,634,0
0.0,900.0,ramp_0,14.71,16.38,0,217
