id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.4,46.0,44.6,1494.9,0.0
rampFlow.1,2.6,46.8,44.2,1146.27,0.0
mainFlow.2,2.6,47.2,44.6,1494.9,0.0
rampFlow.2,5.2,54.2,49.0,1146.27,0.0
mainFlow.5,6.4,54.8,48.4,1494.9,0.0
rampFlow.3,7.8,55.8,48.0,1146.27,0.0
mainFlow.7,8.8,56.0,47.2,1494.9,0.0
mainFlow.9,11.2,57.2,46.0,1494.9,0.0
mainFlow.8,10.0,58.4,48.4,1494.9,0.0
mainFlow.3,3.8,59.0,55.2,1494.9,0.0
rampFlow.4,10.4,59.4,49.0,1146.27,0.0
mainFlow.4,5.0,60.6,55.6,1494.9,0.0
mainFlow.6,7.6,61.8,54.2,1494.9,0.0
rampFlow.5,13.0,63.0,50.0,1146.27,0.0
mainFlow.11,13.8,63.2,49.4,1494.9,0.0
rampFlow.6,15.6,64.2,48.6,1146.27,0.0
mainFlow.13,16.2,64.4,48.2,1494.9,0.0
mainFlow.10,12.6,65.6,53.0,1494.9,0.0
mainFlow.14,17.4,65.6,48.2,1494.9,0.0
rampFlow.7,18.0,66.8,48.8,1146.27,0.0
mainFlow.12,15.0,67.0,52.0,1494.9,0.0
mainFlow.15,18.8,69.6,50.8,1494.9,0.0
rampFlow.8,20.6,70.6,50.0,1146.27,0.0
mainFlow.17,21.2,70.8,49.6,1494.9,0.0
rampFlow.9,23.2,72.0,48.8,1146.27,0.0
mainFlow.19,23.6,72.2,48.6,1494.9,0.0
rampFlow.10,25.8,73.4,47.6,1146.27,0.0
mainFlow.21,26.2,73.4,47.2,1494.9,0.0
mainFlow.23,28.6,74.6,46.0,1494.9,0.0
mainFlow.25,31.2,75.8,44.6,1494.9,0.0
mainFlow.16,20.0,77.0,57.0,1494.9,0.0
mainFlow.24,29.8,77.2,47.4,1494.9,0.0
rampFlow.11,28.4,78.2,49.8,1146.27,0.0
mainFlow.27,33.6,78.4,44.8,1494.9,0.0
mainFlow.18,22.4,79.4,57.0,1494.9,0.0
mainFlow.29,36.0,79.8,43.8,1494.9,0.0
rampFlow.12,31.0,80.6,49.6,1146.27,0.0
mainFlow.30,37.4,81.0,43.6,1494.9,0.0
