begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.73,12.85,0,367
0.0,900.0,main_1a,26.91,23.71,567,567
0.0,900.0,main_1b,30.62,20.67,567,0
0.0,900.0,ramp_0,15.37,14.44,0,200
