begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.93,6.75,0,200
0.0,900.0,main_1a,25.71,20.44,467,467
0.0,900.0,main_1b,31.13,16.75,467,0
0.0,900.0,ramp_0,11.83,25.06,0,267
