begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.72,6.25,0,184
0.0,900.0,main_1a,25.32,21.51,484,484
0.0,900.0,main_1b,31.0,17.43,484,0
0.0,900.0,ramp_0,7.16,46.52,0,300
