begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.71,5.09,0,150
0.0,900.0,main_1a,27.81,10.11,250,250
0.0,900.0,main_1b,32.49,8.59,250,0
0.0,900.0,ramp_0,17.77,6.25,0,100
