begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.85,6.76,0,200
0.0,900.0,main_1a,26.24,17.88,417,417
0.0,900.0,main_1b,31.42,14.82,417,0
0.0,900.0,ramp_0,14.78,16.31,0,217
