begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.37,15.97,0,451
0.0,900.0,main_1a,27.26,24.81,601,601
0.0,900.0,main_1b,30.39,22.08,601,0
0.0,900.0,ramp_0,16.65,10.0,0,150
