begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.79,13.42,0,384
0.0,900.0,main_1a,27.97,20.84,518,518
0.0,900.0,main_1b,30.95,18.69,518,0
0.0,900.0,ramp_0,16.9,8.8,0,134
