begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,28.57,20.1,0,517
0.0,900.0,main_1a,22.84,40.24,817,817
0.0,900.0,main_1b,29.12,31.33,817,0
0.0,900.0,ramp_0,7.02,47.47,0,300
