id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
rampFlow.1,2.0,46.8,44.8,1146.27,0.0
mainFlow.2,2.4,47.2,44.8,1494.9,0.0
rampFlow.2,4.0,48.4,44.4,1146.27,0.0
rampFlow.3,6.0,56.6,50.6,1146.27,0.0
mainFlow.3,3.6,58.0,54.4,1494.9,0.0
mainFlow.5,6.0,58.2,52.2,1494.9,0.0
rampFlow.4,8.0,59.2,51.2,1146.27,0.0
mainFlow.7,8.2,59.4,51.2,1494.9,0.0
mainFlow.4,4.8,60.4,55.6,1494.9,0.0
mainFlow.8,9.4,60.6,51.2,1494.9,0.0
rampFlow.5,10.0,61.6,51.6,1146.27,0.0
mainFlow.9,10.6,62.0,51.4,1494.9,0.0
mainFlow.6,7.0,62.8,55.8,1494.9,0.0
mainFlow.11,12.8,63.2,50.4,1494.9,0.0
rampFlow.6,12.0,64.0,52.0,1146.27,0.0
mainFlow.13,15.2,64.4,49.2,1494.9,0.0
rampFlow.7,14.0,65.2,51.2,1146.27,0.0
mainFlow.12,14.0,65.6,51.6,1494.9,0.0
mainFlow.10,11.8,66.8,55.0,1494.9,0.0
mainFlow.14,16.4,67.4,51.0,1494.9,0.0
rampFlow.8,16.0,68.0,52.0,1146.27,0.0
rampFlow.9,18.0,70.0,52.0,1146.27,0.0
mainFlow.17,19.8,70.2,50.4,1494.9,0.0
mainFlow.19,22.2,71.4,49.2,1494.9,0.0
mainFlow.15,17.6,72.2,54.6,1494.9,0.0
mainFlow.21,24.4,72.6,48.2,1494.9,0.0
rampFlow.10,20.0,73.6,53.6,1146.27,0.0
mainFlow.23,26.8,73.8,47.0,1494.9,0.0
rampFlow.11,22.0,74.8,52.8,1146.27,0.0
mainFlow.25,29.2,75.0,45.8,1494.9,0.0
mainFlow.16,18.6,76.0,57.4,1494.9,0.0
mainFlow.27,31.4,76.2,44.8,1494.9,0.0
rampFlow.12,24.0,77.2,53.2,1146.27,0.0
mainFlow.20,23.4,77.6,54.2,1494.9,0.0
mainFlow.18,21.0,78.4,57.4,1494.9,0.0
mainFlow.29,33.8,79.0,45.2,1494.9,0.0
rampFlow.13,26.0,79.6,53.6,1146.27,0.0
