begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.24,17.21,0,484
0.0,900.0,main_1a,27.9,24.23,601,601
0.0,900.0,main_1b,30.27,22.17,601,0
0.0,900.0,ramp_0,17.28,7.52,0,117
