begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,26.27,23.97,0,567
0.0,900.0,main_1a,20.56,46.57,851,851
0.0,900.0,main_1b,28.43,33.43,851,0
0.0,900.0,ramp_0,8.72,36.16,0,284
