begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.43,9.73,0,284
0.0,900.0,main_1a,27.47,18.47,451,451
0.0,900.0,main_1b,31.04,16.23,451,0
0.0,900.0,ramp_0,16.26,11.4,0,167
