begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.69,15.71,0,434
0.0,900.0,main_1a,25.29,31.94,718,718
0.0,900.0,main_1b,29.85,26.86,718,0
0.0,900.0,ramp_0,10.31,30.58,0,284
