begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.11,16.1,0,451
0.0,900.0,main_1a,26.39,27.76,651,651
0.0,900.0,main_1b,30.21,24.07,651,0
0.0,900.0,ramp_0,15.38,14.44,0,200
