id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,4.6,46.2,41.6,1494.9,0.0
rampFlow.1,4.0,47.8,43.8,1146.27,0.0
rampFlow.2,8.0,51.6,43.6,1146.27,0.0
rampFlow.3,12.0,55.2,43.2,1146.27,0.0
mainFlow.2,9.0,63.4,54.4,1494.9,0.0
mainFlow.3,13.6,64.6,51.0,1494.9,0.0
rampFlow.4,16.0,64.8,48.8,1146.27,0.0
rampFlow.5,20.0,65.8,45.8,1146.27,0.0
mainFlow.5,22.6,67.2,44.6,1494.9,0.0
rampFlow.6,24.0,68.0,44.0,1146.27,0.0
mainFlow.6,27.0,68.6,41.6,1494.9,0.0
mainFlow.4,18.0,72.4,54.4,1494.9,0.0
rampFlow.7,28.0,73.2,45.2,1146.27,0.0
mainFlow.7,31.6,80.2,48.6,1494.9,0.0
rampFlow.8,32.0,80.6,48.6,1146.27,0.0
rampFlow.9,36.0,82.2,46.2,1146.27,0.0
mainFlow.8,36.0,84.0,48.0,1494.9,0.0
rampFlow.10,40.0,85.2,45.2,1146.27,0.0
mainFlow.9,40.6,85.4,44.8,1494.9,0.0
rampFlow.11,44.0,87.8,43.8,1146.27,0.0
mainFlow.10,45.0,91.2,46.2,1494.9,0.0
rampFlow.12,48.0,96.0,48.0,1146.27,0.0
rampFlow.13,52.0,101.0,49.0,1146.27,0.0
mainFlow.13,58.6,103.4,44.8,1494.9,0.0
mainFlow.11,49.6,104.2,54.6,1494.9,0.0
rampFlow.14,56.0,105.6,49.6,1146.27,0.0
mainFlow.12,54.0,105.8,51.8,1494.9,0.0
rampFlow.15,60.0,107.2,47.2,1146.27,0.0
mainFlow.14,63.0,107.2,44.2,1494.9,0.0
rampFlow.16,64.0,108.4,44.4,1146.27,0.0
rampFlow.17,68.0,109.0,41.0,1146.27,0.0
mainFlow.15,67.6,112.4,44.8,1494.9,0.0
rampFlow.18,72.0,115.0,43.0,1146.27,0.0
mainFlow.17,76.6,116.2,39.6,1494.9,0.0
mainFlow.16,72.0,117.6,45.6,1494.9,0.0
rampFlow.19,76.0,121.2,45.2,1146.27,0.0
rampFlow.20,80.0,122.6,42.6,1146.27,0.0
rampFlow.21,84.0,127.0,43.0,1146.27,0.0
