begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.71,14.61,0,417
0.0,900.0,main_1a,28.29,21.23,534,534
0.0,900.0,main_1b,30.78,19.37,534,0
0.0,900.0,ramp_0,17.34,7.49,0,117
