begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,26.97,22.66,0,550
0.0,900.0,main_1a,21.44,45.5,867,867
0.0,900.0,main_1b,28.59,33.86,867,0
0.0,900.0,ramp_0,6.74,52.22,0,317
