begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.2,17.8,0,500
0.0,900.0,main_1a,28.12,24.0,600,600
0.0,900.0,main_1b,30.18,22.2,600,0
0.0,900.0,ramp_0,17.41,6.38,0,100
