begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.21,5.59,0,167
0.0,900.0,main_1a,25.75,18.22,417,417
0.0,900.0,main_1b,31.74,14.67,417,0
0.0,900.0,ramp_0,13.11,21.17,0,250
