begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.76,15.18,0,434
0.0,900.0,main_1a,28.67,20.96,534,534
0.0,900.0,main_1b,30.7,19.42,534,0
0.0,900.0,ramp_0,17.35,6.4,0,100
