id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.6,46.2,44.6,1494.9,0.0
mainFlow.2,3.0,47.4,44.4,1494.9,0.0
mainFlow.3,4.6,48.8,44.2,1494.9,0.0
mainFlow.5,7.6,50.8,43.2,1494.9,0.0
rampFlow.1,12.0,53.4,41.4,1146.27,0.0
mainFlow.4,6.0,60.4,54.4,1494.9,0.0
mainFlow.7,10.6,61.2,50.6,1494.9,0.0
mainFlow.6,9.0,61.6,52.6,1494.9,0.0
mainFlow.9,13.6,62.4,48.8,1494.9,0.0
mainFlow.11,16.6,63.6,47.0,1494.9,0.0
mainFlow.10,15.0,64.6,49.6,1494.9,0.0
mainFlow.8,12.0,64.8,52.8,1494.9,0.0
mainFlow.12,18.0,65.8,47.8,1494.9,0.0
mainFlow.13,19.6,68.4,48.8,1494.9,0.0
rampFlow.2,24.0,69.6,45.6,1146.27,0.0
mainFlow.15,22.6,70.8,48.2,1494.9,0.0
mainFlow.17,25.6,72.0,46.4,1494.9,0.0
mainFlow.14,21.0,72.4,51.4,1494.9,0.0
mainFlow.18,27.0,73.2,46.2,1494.9,0.0
mainFlow.16,24.0,73.6,49.6,1494.9,0.0
mainFlow.19,28.6,75.2,46.6,1494.9,0.0
mainFlow.20,30.0,80.8,50.8,1494.9,0.0
rampFlow.3,36.0,81.8,45.8,1146.27,0.0
mainFlow.23,34.6,83.8,49.2,1494.9,0.0
mainFlow.24,36.0,85.0,49.0,1494.9,0.0
mainFlow.21,31.6,86.2,54.6,1494.9,0.0
mainFlow.25,37.6,86.4,48.8,1494.9,0.0
mainFlow.22,33.0,87.6,54.6,1494.9,0.0
mainFlow.27,40.6,87.6,47.0,1494.9,0.0
mainFlow.26,39.0,88.8,49.8,1494.9,0.0
mainFlow.29,43.6,88.8,45.2,1494.9,0.0
mainFlow.28,42.0,90.0,48.0,1494.9,0.0
rampFlow.4,48.0,90.0,42.0,1146.27,0.0
mainFlow.31,46.6,91.4,44.8,1494.9,0.0
mainFlow.30,45.0,92.0,47.0,1494.9,0.0
mainFlow.33,49.6,92.6,43.0,1494.9,0.0
mainFlow.32,48.0,94.4,46.4,1494.9,0.0
mainFlow.35,52.6,96.4,43.8,1494.9,0.0
