begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.92,13.92,0,400
0.0,900.0,main_1a,30.14,16.8,450,450
0.0,900.0,main_1b,31.46,15.98,450,0
0.0,900.0,ramp_0,17.77,3.12,0,50
