begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.47,16.49,0,467
0.0,900.0,main_1a,29.17,20.59,534,534
0.0,900.0,main_1b,30.41,19.61,534,0
0.0,900.0,ramp_0,17.71,4.2,0,67
