begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.79,13.42,0,384
0.0,900.0,main_1a,27.57,21.79,534,534
0.0,900.0,main_1b,30.86,19.33,534,0
0.0,900.0,ramp_0,16.57,10.05,0,150
