id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,2.2,46.8,44.6,1494.9,0.0
mainFlow.2,4.4,48.0,43.6,1494.9,0.0
rampFlow.1,5.2,48.6,43.4,1146.27,0.0
mainFlow.4,8.6,53.2,44.6,1494.9,0.0
rampFlow.2,10.4,58.6,48.2,1146.27,0.0
mainFlow.5,10.6,58.8,48.2,1494.9,0.0
mainFlow.7,15.0,60.0,45.0,1494.9,0.0
mainFlow.9,19.2,61.4,42.2,1494.9,0.0
mainFlow.3,6.4,61.6,55.2,1494.9,0.0
mainFlow.8,17.0,62.6,45.6,1494.9,0.0
rampFlow.3,15.6,62.8,47.2,1146.27,0.0
rampFlow.4,20.6,65.4,44.8,1146.27,0.0
mainFlow.6,12.8,65.6,52.8,1494.9,0.0
mainFlow.13,27.6,68.0,40.4,1494.9,0.0
mainFlow.10,21.2,69.8,48.6,1494.9,0.0
rampFlow.5,25.8,72.0,46.2,1146.27,0.0
mainFlow.12,25.6,74.2,48.6,1494.9,0.0
mainFlow.11,23.4,75.4,52.0,1494.9,0.0
mainFlow.14,29.8,75.4,45.6,1494.9,0.0
rampFlow.6,31.0,76.6,45.6,1146.27,0.0
mainFlow.15,31.8,78.2,46.4,1494.9,0.0
rampFlow.7,36.2,84.6,48.4,1146.27,0.0
mainFlow.16,34.0,84.8,50.8,1494.9,0.0
rampFlow.8,41.2,86.0,44.8,1146.27,0.0
mainFlow.18,38.2,87.8,49.6,1494.9,0.0
mainFlow.19,40.4,89.2,48.8,1494.9,0.0
mainFlow.21,44.6,90.4,45.8,1494.9,0.0
mainFlow.17,36.2,91.2,55.0,1494.9,0.0
mainFlow.23,48.8,91.6,42.8,1494.9,0.0
rampFlow.9,46.4,92.6,46.2,1146.27,0.0
mainFlow.22,46.6,92.8,46.2,1494.9,0.0
mainFlow.20,42.4,93.8,51.4,1494.9,0.0
rampFlow.10,51.6,95.2,43.6,1146.27,0.0
mainFlow.24,51.0,96.4,45.4,1494.9,0.0
mainFlow.26,55.2,98.4,43.2,1494.9,0.0
mainFlow.25,53.0,99.4,46.4,1494.9,0.0
rampFlow.11,56.6,100.6,44.0,1146.27,0.0
mainFlow.28,59.4,105.0,45.6,1494.9,0.0
