id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
mainFlow.2,2.2,47.0,44.8,1494.9,0.0
rampFlow.1,3.0,47.4,44.4,1146.27,0.0
rampFlow.2,6.0,52.8,46.8,1146.27,0.0
mainFlow.5,5.4,56.4,51.0,1494.9,0.0
mainFlow.7,7.6,57.6,50.0,1494.9,0.0
rampFlow.3,9.0,57.6,48.6,1146.27,0.0
mainFlow.9,9.6,58.8,49.2,1494.9,0.0
mainFlow.3,3.2,59.6,56.4,1494.9,0.0
mainFlow.11,11.8,60.4,48.6,1494.9,0.0
mainFlow.4,4.4,61.0,56.6,1494.9,0.0
mainFlow.13,13.8,62.0,48.2,1494.9,0.0
mainFlow.6,6.4,62.2,55.8,1494.9,0.0
mainFlow.15,16.0,63.2,47.2,1494.9,0.0
rampFlow.4,12.0,63.4,51.4,1146.27,0.0
mainFlow.16,17.0,64.4,47.4,1494.9,0.0
mainFlow.8,8.6,64.6,56.0,1494.9,0.0
mainFlow.14,15.0,65.6,50.6,1494.9,0.0
rampFlow.5,15.0,65.8,50.8,1146.27,0.0
mainFlow.12,12.8,67.0,54.2,1494.9,0.0
mainFlow.10,10.6,67.2,56.6,1494.9,0.0
rampFlow.7,21.0,68.4,47.4,1146.27,0.0
rampFlow.6,18.0,68.6,50.6,1146.27,0.0
mainFlow.19,20.2,71.0,50.8,1494.9,0.0
mainFlow.21,22.4,72.2,49.8,1494.9,0.0
mainFlow.17,18.2,72.8,54.6,1494.9,0.0
mainFlow.23,24.4,73.6,49.2,1494.9,0.0
rampFlow.8,24.0,74.2,50.2,1146.27,0.0
mainFlow.25,26.6,74.8,48.2,1494.9,0.0
mainFlow.18,19.2,75.4,56.2,1494.9,0.0
mainFlow.27,28.6,76.0,47.4,1494.9,0.0
rampFlow.9,27.0,76.6,49.6,1146.27,0.0
mainFlow.29,30.8,77.2,46.4,1494.9,0.0
mainFlow.20,21.2,77.8,56.6,1494.9,0.0
mainFlow.31,33.0,78.2,45.2,1494.9,0.0
mainFlow.22,23.4,79.0,55.6,1494.9,0.0
mainFlow.33,35.0,79.4,44.4,1494.9,0.0
rampFlow.10,30.0,80.4,50.4,1146.27,0.0
