begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.6,22.4,0,617
0.0,900.0,main_1a,28.59,26.24,667,667
0.0,900.0,main_1b,29.73,25.05,667,0
0.0,900.0,ramp_0,17.31,3.21,0,50
