begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.8,20.45,0,567
0.0,900.0,main_1a,28.11,26.06,651,651
0.0,900.0,main_1b,29.88,24.33,651,0
0.0,900.0,ramp_0,17.55,5.32,0,84
