begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.82,19.83,0,550
0.0,900.0,main_1a,28.18,25.31,634,634
0.0,900.0,main_1b,29.97,23.62,634,0
0.0,900.0,ramp_0,17.69,5.27,0,84
