begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.14,5.6,0,167
0.0,900.0,main_1a,28.64,9.86,251,251
0.0,900.0,main_1b,32.7,8.57,251,0
0.0,900.0,ramp_0,17.54,5.32,0,84
