id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.0,45.6,44.6,1494.9,0.0
mainFlow.2,2.0,46.8,44.8,1494.9,0.0
rampFlow.1,2.8,47.0,44.2,1146.27,0.0
rampFlow.2,5.6,52.6,47.0,1146.27,0.0
mainFlow.5,5.0,56.0,51.0,1494.9,0.0
mainFlow.7,7.0,57.2,50.2,1494.9,0.0
rampFlow.3,8.4,57.2,48.8,1146.27,0.0
mainFlow.9,9.0,58.4,49.4,1494.9,0.0
mainFlow.3,3.0,59.4,56.4,1494.9,0.0
mainFlow.11,11.0,59.8,48.8,1494.9,0.0
mainFlow.4,4.0,60.6,56.6,1494.9,0.0
mainFlow.13,13.0,61.2,48.2,1494.9,0.0
rampFlow.4,11.2,61.8,50.6,1146.27,0.0
mainFlow.15,15.0,62.4,47.4,1494.9,0.0
mainFlow.6,6.0,63.2,57.2,1494.9,0.0
mainFlow.16,16.0,63.8,47.8,1494.9,0.0
rampFlow.5,14.0,64.4,50.4,1146.27,0.0
mainFlow.12,12.0,65.0,53.0,1494.9,0.0
mainFlow.8,8.0,65.8,57.8,1494.9,0.0
rampFlow.7,19.4,66.8,47.4,1146.27,0.0
mainFlow.10,10.0,67.0,57.0,1494.9,0.0
mainFlow.14,14.0,68.0,54.0,1494.9,0.0
rampFlow.6,16.8,68.4,51.6,1146.27,0.0
mainFlow.19,19.0,70.4,51.4,1494.9,0.0
mainFlow.17,17.0,71.6,54.6,1494.9,0.0
mainFlow.21,21.0,71.6,50.6,1494.9,0.0
mainFlow.23,23.0,72.8,49.8,1494.9,0.0
rampFlow.8,22.2,73.0,50.8,1146.27,0.0
mainFlow.25,25.0,74.0,49.0,1494.9,0.0
mainFlow.18,18.0,74.2,56.2,1494.9,0.0
mainFlow.27,27.0,75.2,48.2,1494.9,0.0
rampFlow.9,25.0,75.4,50.4,1146.27,0.0
mainFlow.29,29.0,76.4,47.4,1494.9,0.0
mainFlow.20,20.0,76.6,56.6,1494.9,0.0
mainFlow.31,31.0,77.6,46.6,1494.9,0.0
rampFlow.10,27.8,77.8,50.0,1146.27,0.0
mainFlow.33,33.0,78.8,45.8,1494.9,0.0
mainFlow.22,22.0,79.0,57.0,1494.9,0.0
