begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.49,9.13,0,267
0.0,900.0,main_1a,29.77,12.62,334,334
0.0,900.0,main_1b,32.1,11.62,334,0
0.0,900.0,ramp_0,17.66,4.21,0,67
