id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,4.6,49.2,44.6,1494.9,0.0
mainFlow.2,9.0,50.6,41.6,1494.9,0.0
rampFlow.1,9.0,52.0,43.0,1146.27,0.0
mainFlow.4,18.0,61.2,43.2,1494.9,0.0
rampFlow.2,18.0,66.2,48.2,1146.27,0.0
mainFlow.3,13.6,69.2,55.6,1494.9,0.0
mainFlow.5,22.6,70.8,48.2,1494.9,0.0
rampFlow.3,27.0,72.0,45.0,1146.27,0.0
mainFlow.7,31.6,75.6,44.0,1494.9,0.0
mainFlow.8,36.0,79.0,43.0,1494.9,0.0
mainFlow.6,27.0,79.6,52.6,1494.9,0.0
rampFlow.4,36.0,80.0,44.0,1146.27,0.0
mainFlow.9,40.6,86.2,45.6,1494.9,0.0
rampFlow.5,45.0,93.4,48.4,1146.27,0.0
mainFlow.10,45.0,93.6,48.6,1494.9,0.0
rampFlow.6,54.0,95.4,41.4,1146.27,0.0
mainFlow.11,49.6,97.6,48.0,1494.9,0.0
mainFlow.12,54.0,102.2,48.2,1494.9,0.0
mainFlow.13,58.6,103.0,44.4,1494.9,0.0
mainFlow.14,63.0,107.6,44.6,1494.9,0.0
rampFlow.7,63.0,107.6,44.6,1146.27,0.0
mainFlow.15,67.6,118.4,50.8,1494.9,0.0
rampFlow.8,72.0,120.6,48.6,1146.27,0.0
mainFlow.17,76.6,125.8,49.2,1494.9,0.0
mainFlow.16,72.0,126.6,54.6,1494.9,0.0
rampFlow.9,81.0,127.0,46.0,1146.27,0.0
mainFlow.18,81.0,128.6,47.6,1494.9,0.0
mainFlow.20,90.0,131.6,41.6,1494.9,0.0
rampFlow.10,90.0,132.6,42.6,1146.27,0.0
mainFlow.19,85.6,134.0,48.4,1494.9,0.0
mainFlow.22,99.0,138.6,39.6,1494.9,0.0
mainFlow.21,94.6,139.4,44.8,1494.9,0.0
rampFlow.11,99.0,143.0,44.0,1146.27,0.0
mainFlow.23,103.6,147.8,44.2,1494.9,0.0
rampFlow.12,108.0,149.2,41.2,1146.27,0.0
mainFlow.25,112.6,153.6,41.0,1494.9,0.0
mainFlow.24,108.0,154.4,46.4,1494.9,0.0
rampFlow.13,117.0,160.2,43.2,1146.27,0.0
