begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.58,8.52,0,250
0.0,900.0,main_1a,26.6,19.75,467,467
0.0,900.0,main_1b,31.37,16.63,467,0
0.0,900.0,ramp_0,14.71,16.38,0,217
