id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.4,46.0,44.6,1494.9,0.0
mainFlow.2,2.8,47.2,44.4,1494.9,0.0
mainFlow.3,4.0,47.8,43.8,1494.9,0.0
mainFlow.4,5.4,49.0,43.6,1494.9,0.0
rampFlow.2,10.4,52.4,42.0,1146.27,0.0
rampFlow.1,5.2,55.6,50.4,1146.27,0.0
mainFlow.9,12.0,56.2,44.2,1494.9,0.0
mainFlow.5,6.8,57.8,51.0,1494.9,0.0
mainFlow.6,8.0,58.2,50.2,1494.9,0.0
mainFlow.11,14.8,60.4,45.6,1494.9,0.0
mainFlow.8,10.8,61.6,50.8,1494.9,0.0
mainFlow.7,9.4,62.0,52.6,1494.9,0.0
mainFlow.10,13.4,62.8,49.4,1494.9,0.0
rampFlow.3,15.6,63.4,47.8,1146.27,0.0
mainFlow.13,17.4,65.4,48.0,1494.9,0.0
rampFlow.4,20.6,66.0,45.4,1146.27,0.0
mainFlow.15,20.0,66.6,46.6,1494.9,0.0
mainFlow.14,18.8,68.0,49.2,1494.9,0.0
mainFlow.12,16.0,69.0,53.0,1494.9,0.0
mainFlow.17,22.8,69.2,46.4,1494.9,0.0
mainFlow.16,21.4,70.2,48.8,1494.9,0.0
rampFlow.5,25.8,74.4,48.6,1146.27,0.0
mainFlow.18,24.0,74.8,50.8,1494.9,0.0
rampFlow.6,31.0,76.0,45.0,1146.27,0.0
mainFlow.21,28.0,76.2,48.2,1494.9,0.0
mainFlow.22,29.4,77.4,48.0,1494.9,0.0
mainFlow.23,30.8,79.4,48.6,1494.9,0.0
mainFlow.25,33.4,80.6,47.2,1494.9,0.0
mainFlow.19,25.4,80.8,55.4,1494.9,0.0
mainFlow.26,34.8,81.8,47.0,1494.9,0.0
mainFlow.20,26.8,82.0,55.2,1494.9,0.0
mainFlow.27,36.0,83.0,47.0,1494.9,0.0
rampFlow.7,36.2,83.4,47.2,1146.27,0.0
mainFlow.29,38.8,84.2,45.4,1494.9,0.0
mainFlow.24,32.0,84.6,52.6,1494.9,0.0
mainFlow.30,40.0,85.4,45.4,1494.9,0.0
mainFlow.28,37.4,85.8,48.4,1494.9,0.0
mainFlow.31,41.4,86.6,45.2,1494.9,0.0
